63	2.54271e-219
64	9.31424e-224
65	3.23887e-228
66	1.06878e-232
67	3.34541e-237
68	9.92844e-242
69	2.79223e-246
70	7.43703e-251
71	1.87471e-255
72	4.46913e-260
73	1.00671e-264
74	2.14073e-269
75	4.29288e-274
76	8.10879e-279
77	1.44086e-283
78	2.40504e-288
79	3.76499e-293
80	5.51784e-298
81	7.55568e-303
82	9.6451e-308
83	1.14493e-312
84	1.26025e-317
85	1.28457e-322
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0



0	0.301363
1	0.599839
2	0.117464
3	0.010139
4	0.00050675
5	1.66733e-05
6	3.90022e-07
7	6.83239e-09
8	9.3081e-11
9	1.01494e-12
10	9.06082e-15
11	6.7457e-17
12	4.25236e-19
13	2.29901e-21
14	1.07773e-23
15	4.42223e-26
16	1.60146e-28
17	5.15573e-31
18	1.48511e-33
19	3.84967e-36
20	9.02665e-39
21	1.92353e-41
22	3.74093e-44
23	6.66575e-47
24	1.09205e-49
25	1.65035e-52
26	2.30753e-55
27	2.99336e-58
28	3.61184e-61
29	4.06343e-64
30	4.27186e-67
31	4.20537e-70
32	3.88418e-73
33	3.37204e-76
34	2.75633e-79
35	2.12477e-82
36	1.54702e-85
37	1.06538e-88
38	6.94914e-92
39	4.29861e-95
40	2.52479e-98
41	1.40969e-101
42	7.49028e-105
43	3.79143e-108
44	1.83007e-111
45	8.43149e-115
46	3.7111e-118
47	1.56184e-121
48	6.29019e-125
49	2.42619e-128
50	8.96901e-132
51	3.18007e-135
52	1.08218e-138
53	3.53689e-142
54	1.1109e-145
55	3.35526e-149
56	9.75048e-153
57	2.72784e-156
58	7.35084e-160
59	1.909e-163
60	4.78015e-167
61	1.15465e-170
62	2.69175e-174
63	6.05877e-178
64	1.3173e-181
65	2.76768e-185
66	5.62143e-189
67	1.10419e-192
68	2.0983e-196
69	3.85897e-200
70	6.87071e-204
71	1.18468e-207
72	1.97883e-211
73	3.20299e-215
74	5.0254e-219
75	7.64496e-223
76	1.12795e-226
77	1.61445e-230
78	2.24231e-234
79	3.02276e-238
80	3.95598e-242
81	5.02741e-246
82	6.20536e-250
83	7.44073e-254
84	8.66913e-258
85	9.81594e-262
86	1.08035e-265
87	1.15599e-269
88	1.20273e-273
89	1.21699e-277
90	1.19776e-281
91	1.1468e-285
92	1.06832e-289
93	9.6843e-294
94	8.54374e-298
95	7.33657e-302
96	6.13275e-306
97	4.99094e-310
98	3.95477e-314
99	3.05171e-318



0	-0.988592
1	0.398057
2	0.497434
3	0.129183
4	0.016834
5	0.00136379
6	7.62794e-05
7	3.14062e-06
8	9.94656e-08
9	2.50274e-09
10	5.1293e-11
11	8.73395e-13
12	1.25578e-14
13	1.54539e-16
14	1.64649e-18
15	1.53374e-20
16	1.25988e-22
17	9.19502e-25
18	6.00211e-27
19	3.52494e-29
20	1.87242e-31
21	9.03927e-34
22	3.98319e-36
23	1.60847e-38
24	5.97378e-41
25	2.04731e-43
26	6.49454e-46
27	1.91236e-48
28	5.2407e-51
29	1.33988e-53
30	3.20324e-56
31	7.176e-59
32	1.50941e-61
33	2.98661e-64
34	5.56873e-67
35	9.80074e-70
36	1.63066e-72
37	2.5687e-75
38	3.83628e-78
39	5.43914e-81
40	7.33024e-84
41	9.40137e-87
42	1.14879e-89
43	1.33887e-92
44	1.4898e-95
45	1.58431e-98
46	1.61168e-101
47	1.56977e-104
48	1.46515e-107
49	1.31153e-110
50	1.12685e-113
51	9.29977e-117
52	7.37758e-120
53	5.62982e-123
54	4.13528e-126
55	2.92568e-129
56	1.99494e-132
57	1.31182e-135
58	8.32357e-139
59	5.09894e-142
60	3.0173e-145
61	1.72564e-148
62	9.54319e-152
63	5.10573e-155
64	2.64392e-158
65	1.32575e-161
66	6.43999e-165
67	3.03185e-168
68	1.3839e-171
69	6.12706e-175
70	2.63219e-178
71	1.09764e-181
72	4.44469e-185
73	1.74829e-188
74	6.68229e-192
75	2.48268e-195
76	8.96891e-199
77	3.15151e-202
78	1.07744e-205
79	3.58496e-209
80	1.16124e-212
81	3.66295e-216
82	1.12544e-219
83	3.36914e-223
84	9.82939e-227
85	2.79548e-230
86	7.75204e-234
87	2.09656e-237
88	5.53133e-241
89	1.42391e-244
90	3.57737e-248
91	8.77329e-252
92	2.10073e-255
93	4.91223e-259
94	1.12194e-262
95	2.5034e-266
96	5.45808e-270
97	1.163e-273
98	2.42231e-277
99	4.93342e-281



0	0.452597
1	-0.666205
2	0.414641
3	0.435457
4	0.133895
5	0.0225235
6	0.00247572
7	0.000194465
8	1.15398e-05
9	5.37624e-07
10	2.02335e-08
11	6.28894e-10
12	1.64322e-11
13	3.66229e-13
14	7.04777e-15
15	1.18334e-16
16	1.74915e-18
17	2.29404e-20
18	2.68798e-22
19	2.83115e-24
20	2.69518e-26
21	2.33044e-28
22	1.83845e-30
23	1.32858e-32
24	8.82779e-35
25	5.41153e-37
26	3.07007e-39
27	1.61655e-41
28	7.92146e-44
29	3.62137e-46
30	1.5481e-48
31	6.20186e-51
32	2.33302e-53
33	8.25685e-56
34	2.75412e-58
35	8.67269e-61
36	2.58235e-63
37	7.28141e-66
38	1.94702e-68
39	4.94384e-71
40	1.19357e-73
41	2.74314e-76
42	6.0085e-79
43	1.25567e-81
44	2.5063e-84
45	4.78267e-87
46	8.73381e-90
47	1.52767e-92
48	2.56168e-95
49	4.1215e-98
50	6.36753e-101
51	9.45377e-104
52	1.34983e-106
53	1.85483e-109
54	2.45458e-112
55	3.13028e-115
56	3.84946e-118
57	4.56764e-121
58	5.2326e-124
59	5.79061e-127
60	6.1937e-130
61	6.40661e-133
62	6.4118e-136
63	6.21188e-139
64	5.82863e-142
65	5.29922e-145
66	4.67043e-148
67	3.99201e-151
68	3.31054e-154
69	2.66477e-157
70	2.08279e-160
71	1.58134e-163
72	1.16671e-166
73	8.36797e-170
74	5.83643e-173
75	3.96001e-176
76	2.61465e-179
77	1.68051e-182
78	1.05176e-185
79	6.41168e-189
80	3.8084e-192
81	2.20473e-195
82	1.24432e-198
83	6.84855e-202
84	3.67679e-205
85	1.92601e-208
86	9.84649e-212
87	4.91413e-215
88	2.39475e-218
89	1.1398e-221
90	5.2997e-225
91	2.40785e-228
92	1.0692e-231
93	4.64126e-235
94	1.96994e-238
95	8.17711e-242
96	3.32021e-245
97	1.31898e-248
98	5.12743e-252
99	1.95163e-255



0	0.69923
1	-0.0587723
2	-0.43483
3	0.410216
4	0.393086
5	0.135543
6	0.0272331
7	0.00371193
8	0.000371301
9	2.86359e-05
10	1.76243e-06
11	8.88121e-08
12	3.73834e-09
13	1.33575e-10
14	4.10563e-12
15	1.09774e-13
16	2.57773e-15
17	5.36022e-17
18	9.94213e-19
19	1.65541e-20
20	2.48845e-22
21	3.39446e-24
22	4.2211e-26
23	4.80516e-28
24	5.02652e-30
25	4.8486e-32
26	4.32656e-34
27	3.58202e-36
28	2.75904e-38
29	1.98212e-40
30	1.33128e-42
31	8.37778e-45
32	4.94998e-47
33	2.75124e-49
34	1.44109e-51
35	7.12577e-54
36	3.33155e-56
37	1.47501e-58
38	6.19297e-61
39	2.46917e-63
40	9.36074e-66
41	3.37838e-68
42	1.16212e-70
43	3.81438e-73
44	1.19587e-75
45	3.58482e-78
46	1.02848e-80
47	2.82666e-83
48	7.44871e-86
49	1.88359e-88
50	4.5745e-91
51	1.0678e-93
52	2.39748e-96
53	5.18141e-99
54	1.07862e-101
55	2.16428e-104
56	4.18847e-107
57	7.82287e-110
58	1.41093e-112
59	2.45881e-115
60	4.14255e-118
61	6.75096e-121
62	1.06475e-123
63	1.62604e-126
64	2.40562e-129
65	3.44941e-132
66	4.79601e-135
67	6.46887e-138
68	8.46789e-141
69	1.07622e-143
70	1.32858e-146
71	1.59367e-149
72	1.85826e-152
73	2.10703e-155
74	2.32405e-158
75	2.49453e-161
76	2.60643e-164
77	2.65194e-167
78	2.62834e-170
79	2.53826e-173
80	2.38926e-176
81	2.19277e-179
82	1.96268e-182
83	1.71379e-185
84	1.4603e-188
85	1.21455e-191
86	9.86269e-195
87	7.82156e-198
88	6.05926e-201
89	4.58649e-204
90	3.39298e-207
91	2.45371e-210
92	1.73503e-213
93	1.19986e-216
94	8.11682e-220
95	5.37243e-223
96	3.47996e-226
97	2.20641e-229
98	1.3696e-232
99	8.32994e-236



0	-0.99463
1	0.771795
2	-0.289769
3	-0.274329
4	0.39943
5	0.361875
6	0.135706
7	0.0311279
8	0.00498952
9	0.000599599
10	5.64837e-05
11	4.30368e-06
12	2.71512e-07
13	1.44454e-08
14	6.57798e-10
15	2.5954e-11
16	8.96506e-13
17	2.73521e-14
18	7.42775e-16
19	1.80752e-17
20	3.96515e-19
21	7.88321e-21
22	1.42722e-22
23	2.36321e-24
24	3.59289e-26
25	5.03352e-28
26	6.5195e-30
27	7.83042e-32
28	8.74579e-34
29	9.10709e-36
30	8.86284e-38
31	8.07889e-40
32	6.91236e-42
33	5.56222e-44
34	4.21713e-46
35	3.01776e-48
36	2.04154e-50
37	1.3077e-52
38	7.94263e-55
39	4.58064e-57
40	2.51166e-59
41	1.31102e-61
42	6.52197e-64
43	3.09572e-66
44	1.40353e-68
45	6.08415e-71
46	2.5242e-73
47	1.00322e-75
48	3.82304e-78
49	1.39807e-80
50	4.91039e-83
51	1.65772e-85
52	5.38324e-88
53	1.68279e-90
54	5.06725e-93
55	1.47084e-95
56	4.11803e-98
57	1.1128e-100
58	2.90412e-103
59	7.32368e-106
60	1.7857e-108
61	4.21201e-111
62	9.61612e-114
63	2.12599e-116
64	4.55393e-119
65	9.45552e-122
66	1.90396e-124
67	3.71962e-127
68	7.05337e-130
69	1.29878e-132
70	2.32324e-135
71	4.03872e-138
72	6.82582e-141
73	1.12199e-143
74	1.79434e-146
75	2.79291e-149
76	4.23251e-152
77	6.247e-155
78	8.98299e-158
79	1.25888e-160
80	1.71988e-163
81	2.29137e-166
82	2.97784e-169
83	3.7761e-172
84	4.67351e-175
85	5.64703e-178
86	6.66332e-181
87	7.68014e-184
88	8.64899e-187
89	9.51895e-190
90	1.02411e-192
91	1.07731e-195
92	1.10833e-198
93	1.11542e-201
94	1.09835e-204
95	1.05845e-207
96	9.98442e-211
97	9.22118e-214
98	8.33972e-217
99	7.39402e-220



0	0.13886
1	-0.440636
2	0.619403
3	-0.380594
4	-0.161047
5	0.38694
6	0.337692
7	0.135105
8	0.0343703
9	0.00625985
10	0.000869973
11	9.61001e-05
12	8.68404e-06
13	6.55983e-07
14	4.21317e-08
15	2.33261e-09
16	1.12602e-10
17	4.7853e-12
18	1.80523e-13
19	6.08895e-15
20	1.84795e-16
21	5.07471e-18
22	1.26732e-19
23	2.89119e-21
24	6.04998e-23
25	1.16556e-24
26	2.07441e-26
27	3.42126e-28
28	5.24395e-30
29	7.48976e-32
30	9.99271e-34
31	1.24825e-35
32	1.46303e-37
33	1.61216e-39
34	1.67331e-41
35	1.63882e-43
36	1.517e-45
37	1.3293e-47
38	1.10429e-49
39	8.70914e-52
40	6.52941e-54
41	4.65935e-56
42	3.16847e-58
43	2.0556e-60
44	1.27369e-62
45	7.54527e-65
46	4.2776e-67
47	2.323e-69
48	1.20952e-71
49	6.04324e-74
50	2.89987e-76
51	1.33747e-78
52	5.93363e-81
53	2.53399e-83
54	1.04242e-85
55	4.13365e-88
56	1.5811e-90
57	5.83706e-93
58	2.08115e-95
59	7.1704e-98
60	2.38869e-100
61	7.69823e-103
62	2.40142e-105
63	7.2546e-108
64	2.12346e-110
65	6.02514e-113
66	1.65801e-115
67	4.42692e-118
68	1.14736e-120
69	2.88778e-123
70	7.06118e-126
71	1.67808e-128
72	3.8774e-131
73	8.71413e-134
74	1.90557e-136
75	4.05599e-139
76	8.40607e-142
77	1.69692e-144
78	3.33767e-147
79	6.39853e-150
80	1.19594e-152
81	2.18003e-155
82	3.87675e-158
83	6.72752e-161
84	1.13958e-163
85	1.88478e-166
86	3.0445e-169
87	4.80427e-172
88	7.40811e-175
89	1.11652e-177
90	1.64516e-180
91	2.3705e-183
92	3.34089e-186
93	4.60656e-189
94	6.21557e-192
95	8.20862e-195
96	1.0613e-197
97	1.34362e-200
98	1.666e-203
99	2.02599e-206



0	0.93155
1	-0.444127
2	-0.0123906
3	0.424882
4	-0.402716
5	-0.079104
6	0.37441
7	0.318256
8	0.134101
9	0.037093
10	0.00749571
11	0.00117321
12	0.000147688
13	1.53577e-05
14	1.34604e-06
15	1.01025e-07
16	6.57691e-09
17	3.75389e-10
18	1.89558e-11
19	8.5347e-13
20	3.44959e-14
21	1.25914e-15
22	4.17268e-17
23	1.26138e-18
24	3.49327e-20
25	8.89714e-22
26	2.0914e-23
27	4.55195e-25
28	9.20066e-27
29	1.73178e-28
30	3.04313e-30
31	5.00408e-32
32	7.71718e-34
33	1.11844e-35
34	1.52623e-37
35	1.96453e-39
36	2.38928e-41
37	2.75002e-43
38	2.99998e-45
39	3.10622e-47
40	3.05677e-49
41	2.86261e-51
42	2.55423e-53
43	2.17397e-55
44	1.76695e-57
45	1.37285e-59
46	1.02067e-61
47	7.26818e-64
48	4.96182e-66
49	3.25021e-68
50	2.04456e-70
51	1.23611e-72
52	7.18816e-75
53	4.02349e-77
54	2.16932e-79
55	1.1274e-81
56	5.65137e-84
57	2.73417e-86
58	1.27751e-88
59	5.76796e-91
60	2.51798e-93
61	1.06339e-95
62	4.34688e-98
63	1.7208e-100
64	6.60039e-103
65	2.45417e-105
66	8.84998e-108
67	3.09655e-110
68	1.05173e-112
69	3.46904e-115
70	1.11166e-117
71	3.46232e-120
72	1.0485e-122
73	3.08843e-125
74	8.85194e-128
75	2.46961e-130
76	6.70901e-133
77	1.77532e-135
78	4.57753e-138
79	1.15043e-140
80	2.81903e-143
81	6.73731e-146
82	1.57091e-148
83	3.57451e-151
84	7.93984e-154
85	1.72209e-156
86	3.64811e-159
87	7.55026e-162
88	1.52705e-164
89	3.0189e-167
90	5.83526e-170
91	1.10304e-172
92	2.03959e-175
93	3.68992e-178
94	6.53301e-181
95	1.13221e-183
96	1.92112e-186
97	3.19217e-189
98	5.19532e-192
99	8.2966e-195



0	-0.880883
1	0.829186
2	-0.605978
3	0.245422
4	0.249097
5	-0.391533
6	-0.0184348
7	0.362457
8	0.302199
9	0.132886
10	0.0393993
11	0.00868268
12	0.00150119
13	0.000210896
14	2.46828e-05
15	2.45253e-06
16	2.09988e-07
17	1.56816e-08
18	1.03177e-09
19	6.03239e-11
20	3.15724e-12
21	1.48877e-13
22	6.3608e-15
23	2.47483e-16
24	8.80826e-18
25	2.87946e-19
26	8.67788e-21
27	2.41913e-22
28	6.25729e-24
29	1.50602e-25
30	3.38163e-27
31	7.10117e-29
32	1.39773e-30
33	2.58414e-32
34	4.4964e-34
35	7.37683e-36
36	1.14309e-37
37	1.67573e-39
38	2.3276e-41
39	3.06775e-43
40	3.8418e-45
41	4.57739e-47
42	5.19522e-49
43	5.62343e-51
44	5.81158e-53
45	5.74042e-55
46	5.42488e-57
47	4.90968e-59
48	4.25927e-61
49	3.54503e-63
50	2.83319e-65
51	2.17599e-67
52	1.60731e-69
53	1.1427e-71
54	7.8247e-74
55	5.16423e-76
56	3.28728e-78
57	2.01948e-80
58	1.19808e-82
59	6.86803e-85
60	3.80656e-87
61	2.04093e-89
62	1.05914e-91
63	5.3227e-94
64	2.59172e-96
65	1.2233e-98
66	5.59976e-101
67	2.48714e-103
68	1.0723e-105
69	4.48961e-108
70	1.82623e-110
71	7.21997e-113
72	2.77537e-115
73	1.03771e-117
74	3.77544e-120
75	1.33706e-122
76	4.61081e-125
77	1.54882e-127
78	5.06948e-130
79	1.61737e-132
80	5.03124e-135
81	1.5265e-137
82	4.51861e-140
83	1.30535e-142
84	3.68121e-145
85	1.01371e-147
86	2.72658e-150
87	7.16506e-153
88	1.84006e-155
89	4.61918e-158
90	1.13378e-160
91	2.72161e-163
92	6.39093e-166
93	1.46839e-168
94	3.30187e-171
95	7.26801e-174
96	1.5664e-176
97	3.30608e-179
98	6.83503e-182
99	1.38718e-184



0	-0.170383
1	-0.153456
2	0.457773
3	-0.539186
4	0.371528
5	0.107209
6	-0.364816
7	0.0274024
8	0.351282
9	0.288643
10	0.131567
11	0.0413691
12	0.00981398
13	0.00184711
14	0.000285029
15	3.69172e-05
16	4.08548e-06
17	3.91778e-07
18	3.29302e-08
19	2.44938e-09
20	1.62536e-10
21	9.68975e-12
22	5.22159e-13
23	2.55717e-14
24	1.14358e-15
25	4.69027e-17
26	1.77107e-18
27	6.17893e-20
28	1.99816e-21
29	6.00716e-23
30	1.68349e-24
31	4.40907e-26
32	1.08165e-27
33	2.49103e-29
34	5.39627e-31
35	1.10168e-32
36	2.12342e-34
37	3.8704e-36
38	6.68186e-38
39	1.09422e-39
40	1.70208e-41
41	2.51827e-43
42	3.54827e-45
43	4.76693e-47
44	6.11309e-49
45	7.49122e-51
46	8.78132e-53
47	9.85619e-55
48	1.06025e-56
49	1.09407e-58
50	1.08391e-60
51	1.03184e-62
52	9.44584e-65
53	8.3217e-67
54	7.06061e-69
55	5.77343e-71
56	4.55283e-73
57	3.46471e-75
58	2.54602e-77
59	1.80771e-79
60	1.24085e-81
61	8.23916e-84
62	5.29482e-86
63	3.29499e-88
64	1.98661e-90
65	1.16103e-92
66	6.58036e-95
67	3.61855e-97
68	1.93149e-99
69	1.00118e-101
70	5.04174e-104
71	2.46758e-106
72	1.17424e-108
73	5.43513e-111
74	2.44788e-113
75	1.07314e-115
76	4.58107e-118
77	1.90488e-120
78	7.71806e-123
79	3.04811e-125
80	1.17374e-127
81	4.4083e-130
82	1.61532e-132
83	5.77646e-135
84	2.01655e-137
85	6.87416e-140
86	2.28885e-142
87	7.44587e-145
88	2.36718e-147
89	7.35654e-150
90	2.23539e-152
91	6.64318e-155
92	1.93129e-157
93	5.49372e-160
94	1.52945e-162
95	4.16823e-165
96	1.11227e-167
97	2.90672e-170
98	7.44086e-173
99	1.87079e-175



0	1.06801
1	-0.694325
2	0.337406
3	0.0939746
4	-0.381557
5	0.411428
6	-0.00135281
7	-0.331637
8	0.0626329
9	0.340922
10	0.277
11	0.130208
12	0.0430642
13	0.0108873
14	0.00220542
15	0.000369204
16	5.22253e-05
17	6.3483e-06
18	6.72035e-07
19	6.26341e-08
20	5.18637e-09
21	3.84509e-10
22	2.56944e-11
23	1.55666e-12
24	8.59424e-14
25	4.34383e-15
26	2.01827e-16
27	8.65253e-18
28	3.43425e-19
29	1.26587e-20
30	4.34554e-22
31	1.39294e-23
32	4.17928e-25
33	1.17633e-26
34	3.11254e-28
35	7.75731e-30
36	1.82435e-31
37	4.0555e-33
38	8.53539e-35
39	1.70333e-36
40	3.22771e-38
41	5.81562e-40
42	9.97606e-42
43	1.63122e-43
44	2.54539e-45
45	3.79458e-47
46	5.40996e-49
47	7.38378e-51
48	9.65675e-53
49	1.21128e-54
50	1.45849e-56
51	1.68718e-58
52	1.87661e-60
53	2.00849e-62
54	2.07e-64
55	2.05581e-66
56	1.96882e-68
57	1.81937e-70
58	1.62333e-72
59	1.39935e-74
60	1.16611e-76
61	9.39908e-79
62	7.33176e-81
63	5.53781e-83
64	4.05225e-85
65	2.87409e-87
66	1.97678e-89
67	1.31909e-91
68	8.54366e-94
69	5.3735e-96
70	3.28321e-98
71	1.94962e-100
72	1.12559e-102
73	6.32071e-105
74	3.45356e-107
75	1.83672e-109
76	9.51158e-112
77	4.79783e-114
78	2.35813e-116
79	1.12971e-118
80	5.27688e-121
81	2.40403e-123
82	1.06853e-125
83	4.63497e-128
84	1.96266e-130
85	8.11538e-133
86	3.27759e-135
87	1.29331e-137
88	4.98729e-140
89	1.87999e-142
90	6.92923e-145
91	2.49781e-147
92	8.8081e-150
93	3.03919e-152
94	1.02633e-154
95	3.39284e-157
96	1.09822e-159
97	3.48138e-162
98	1.08106e-164
99	3.29883e-167



0	-0.689632
1	0.748531
2	-0.685997
3	0.533361
4	-0.165287
5	-0.208416
6	0.399907
7	-0.0817391
8	-0.296657
9	0.0901035
10	0.331345
11	0.266857
12	0.128843
13	0.0445328
14	0.0119029
15	0.00257167
16	0.000462459
17	7.06921e-05
18	9.3341e-06
19	1.0782e-06
20	1.10093e-07
21	1.00236e-08
22	8.19786e-10
23	6.06127e-11
24	4.07415e-12
25	2.50187e-13
26	1.40981e-14
27	7.31872e-16
28	3.51273e-17
29	1.56387e-18
30	6.47725e-20
31	2.50266e-21
32	9.04329e-23
33	3.06319e-24
34	9.74731e-26
35	2.91965e-27
36	8.24767e-29
37	2.20114e-30
38	5.55905e-32
39	1.33065e-33
40	3.02323e-35
41	6.52871e-37
42	1.34183e-38
43	2.62799e-40
44	4.91036e-42
45	8.76303e-44
46	1.49523e-45
47	2.44184e-47
48	3.82032e-49
49	5.73137e-51
50	8.25236e-53
51	1.14137e-54
52	1.51759e-56
53	1.94133e-58
54	2.39105e-60
55	2.83748e-62
56	3.24662e-64
57	3.58405e-66
58	3.81978e-68
59	3.93271e-70
60	3.91376e-72
61	3.76698e-74
62	3.50858e-76
63	3.16403e-78
64	2.76405e-80
65	2.34028e-82
66	1.92138e-84
67	1.53035e-86
68	1.18303e-88
69	8.88014e-91
70	6.47517e-93
71	4.58849e-95
72	3.1612e-97
73	2.1182e-99
74	1.38096e-101
75	8.76305e-104
76	5.41436e-106
77	3.25843e-108
78	1.91068e-110
79	1.09202e-112
80	6.08521e-115
81	3.30721e-117
82	1.75357e-119
83	9.07379e-122
84	4.58339e-124
85	2.26069e-126
86	1.08911e-128
87	5.12623e-131
88	2.35796e-133
89	1.06022e-135
90	4.66116e-138
91	2.00415e-140
92	8.42977e-143
93	3.46937e-145
94	1.39745e-147
95	5.51025e-150
96	2.12741e-152
97	8.04402e-155
98	2.97938e-157
99	1.08504e-159



0	-0.460217
1	0.139
2	0.203035
3	-0.419845
4	0.518967
5	-0.310799
6	-0.0542684
7	0.36029
8	-0.139703
9	-0.262249
10	0.111782
11	0.322492
12	0.257916
13	0.127494
14	0.0458129
15	0.0128627
16	0.00294233
17	0.000563815
18	9.23369e-05
19	1.31236e-05
20	1.6385e-06
21	1.81496e-07
22	1.79859e-08
23	1.60588e-09
24	1.29978e-10
25	9.58818e-12
26	6.47689e-13
27	4.02346e-14
28	2.30721e-15
29	1.22553e-16
30	6.04877e-18
31	2.78203e-19
32	1.1955e-20
33	4.81158e-22
34	1.81781e-23
35	6.4601e-25
36	2.16374e-26
37	6.84284e-28
38	2.04678e-29
39	5.7997e-31
40	1.55916e-32
41	3.98242e-34
42	9.67728e-36
43	2.24007e-37
44	4.94533e-39
45	1.04244e-40
46	2.10037e-42
47	4.04933e-44
48	7.47724e-46
49	1.32366e-47
50	2.24845e-49
51	3.66802e-51
52	5.75149e-53
53	8.67508e-55
54	1.25962e-56
55	1.76195e-58
56	2.37598e-60
57	3.09084e-62
58	3.8813e-64
59	4.70778e-66
60	5.51892e-68
61	6.25669e-70
62	6.86327e-72
63	7.28867e-74
64	7.49763e-76
65	7.47444e-78
66	7.22478e-80
67	6.77437e-82
68	6.16468e-84
69	5.44683e-86
70	4.67474e-88
71	3.89881e-90
72	3.16116e-92
73	2.4927e-94
74	1.91237e-96
75	1.42796e-98
76	1.03814e-100
77	7.35104e-103
78	5.07157e-105
79	3.41023e-107
80	2.2357e-109
81	1.42945e-111
82	8.91634e-114
83	5.42746e-116
84	3.22499e-118
85	1.87113e-120
86	1.06035e-122
87	5.87054e-125
88	3.17622e-127
89	1.67981e-129
90	8.6863e-132
91	4.39284e-134
92	2.17319e-136
93	1.05194e-138
94	4.98351e-141
95	2.31112e-143
96	1.04942e-145
97	4.66677e-148
98	2.03288e-150
99	8.71244e-153



0	1.11748
1	-0.839921
2	0.583963
3	-0.224708
4	-0.106659
5	0.393282
6	-0.36512
7	0.068729
8	0.307263
9	-0.180326
10	-0.229572
11	0.129059
12	0.314298
13	0.249955
14	0.126175
15	0.0469347
16	0.013769
17	0.00331461
18	0.000672323
19	0.000117127
20	1.77843e-05
21	2.38105e-06
22	2.83789e-07
23	3.03519e-08
24	2.93289e-09
25	2.57563e-10
26	2.06628e-11
27	1.52125e-12
28	1.03201e-13
29	6.4749e-15
30	3.76955e-16
31	2.04251e-17
32	1.0329e-18
33	4.88742e-20
34	2.16891e-21
35	9.04673e-23
36	3.55389e-24
37	1.31735e-25
38	4.61574e-27
39	1.53125e-28
40	4.81711e-30
41	1.43912e-31
42	4.08863e-33
43	1.10609e-34
44	2.8528e-36
45	7.02311e-38
46	1.65213e-39
47	3.71772e-41
48	8.01055e-43
49	1.65431e-44
50	3.27749e-46
51	6.23465e-48
52	1.13971e-49
53	2.00373e-51
54	3.39061e-53
55	5.52627e-55
56	8.68181e-57
57	1.31556e-58
58	1.92404e-60
59	2.71768e-62
60	3.70962e-64
61	4.89622e-66
62	6.25228e-68
63	7.72862e-70
64	9.25296e-72
65	1.07349e-73
66	1.20744e-75
67	1.31734e-77
68	1.39473e-79
69	1.43365e-81
70	1.43134e-83
71	1.38859e-85
72	1.30954e-87
73	1.20101e-89
74	1.07158e-91
75	9.30513e-94
76	7.86674e-96
77	6.47735e-98
78	5.19614e-100
79	4.06249e-102
80	3.09652e-104
81	2.30178e-106
82	1.66917e-108
83	1.18117e-110
84	8.15892e-113
85	5.5028e-115
86	3.62484e-117
87	2.33275e-119
88	1.46703e-121
89	9.01808e-124
90	5.42009e-126
91	3.18584e-128
92	1.83178e-130
93	1.03053e-132
94	5.67391e-135
95	3.05804e-137
96	1.61376e-139
97	8.34001e-142
98	4.22199e-144
99	2.10421e-146



0	-0.443764
1	0.581292
2	-0.626408
3	0.627442
4	-0.434677
