2.82	-0.941136	-0.928516
2.83	-0.946913	-0.935003
2.84	-0.952331	-0.941136
2.85	-0.957387	-0.946913
2.86	-0.96208	-0.952331
2.87	-0.966406	-0.957387
2.88	-0.970365	-0.96208
2.89	-0.973953	-0.966406
2.9	-0.977169	-0.970365
2.91	-0.980012	-0.973953
2.92	-0.98248	-0.977169
2.93	-0.984572	-0.980012
2.94	-0.986286	-0.98248
2.95	-0.987621	-0.984572
2.96	-0.988577	-0.986286
2.97	-0.989153	-0.987621
2.98	-0.989348	-0.988577
2.99	-0.989161	-0.989153
3	-0.988592	-0.989348
3.01	-0.987642	-0.989161
3.02	-0.98631	-0.988592
3.03	-0.984596	-0.987642
3.04	-0.9825	-0.98631
3.05	-0.980023	-0.984596
3.06	-0.977166	-0.9825
3.07	-0.973929	-0.980023
3.08	-0.970313	-0.977166
3.09	-0.966319	-0.973929
3.1	-0.961948	-0.970313
3.11	-0.957202	-0.966319
3.12	-0.952082	-0.961948
3.13	-0.946589	-0.957202
3.14	-0.940726	-0.952082
3.15	-0.934494	-0.946589
3.16	-0.927896	-0.940726
3.17	-0.920933	-0.934494
3.18	-0.913609	-0.927896
3.19	-0.905924	-0.920933
3.2	-0.897883	-0.913609
3.21	-0.889487	-0.905924
3.22	-0.880741	-0.897883
3.23	-0.871646	-0.889487
3.24	-0.862206	-0.880741
3.25	-0.852425	-0.871646
3.26	-0.842305	-0.862206
3.27	-0.831851	-0.852425
3.28	-0.821067	-0.842305
3.29	-0.809955	-0.831851
3.3	-0.79852	-0.821067
3.31	-0.786767	-0.809955
3.32	-0.7747	-0.79852
3.33	-0.762322	-0.786767
3.34	-0.749639	-0.7747
3.35	-0.736655	-0.762322
3.36	-0.723375	-0.749639
3.37	-0.709804	-0.736655
3.38	-0.695946	-0.723375
3.39	-0.681808	-0.709804
3.4	-0.667394	-0.695946
3.41	-0.65271	-0.681808
3.42	-0.637761	-0.667394
3.43	-0.622552	-0.65271
3.44	-0.60709	-0.637761
3.45	-0.59138	-0.622552
3.46	-0.575428	-0.60709
3.47	-0.55924	-0.59138
3.48	-0.542823	-0.575428
3.49	-0.526182	-0.55924
3.5	-0.509323	-0.542823
3.51	-0.492254	-0.526182
3.52	-0.47498	-0.509323
3.53	-0.457508	-0.492254
3.54	-0.439845	-0.47498
3.55	-0.421998	-0.457508
3.56	-0.403973	-0.439845
3.57	-0.385777	-0.421998
3.58	-0.367417	-0.403973
3.59	-0.3489	-0.385777
3.6	-0.330233	-0.367417
3.61	-0.311424	-0.3489
3.62	-0.29248	-0.330233
3.63	-0.273407	-0.311424
3.64	-0.254213	-0.29248
3.65	-0.234907	-0.273407
3.66	-0.215494	-0.254213
3.67	-0.195983	-0.234907
3.68	-0.17638	-0.215494
3.69	-0.156695	-0.195983
3.7	-0.136934	-0.17638
3.71	-0.117104	-0.156695
3.72	-0.0972144	-0.136934
3.73	-0.0772719	-0.117104
3.74	-0.0572845	-0.0972144
3.75	-0.0372599	-0.0772719
3.76	-0.0172059	-0.0572845
3.77	0.00286969	-0.0372599
3.78	0.022959	-0.0172059
3.79	0.0430543	0.00286969
3.8	0.0631477	0.022959
3.81	0.0832314	0.0430543
3.82	0.103297	0.0631477
3.83	0.123338	0.0832314
3.84	0.143345	0.103297
3.85	0.163312	0.123338
3.86	0.183229	0.143345
3.87	0.203089	0.163312
3.88	0.222885	0.183229
3.89	0.242609	0.203089
3.9	0.262252	0.222885
3.91	0.281808	0.242609
3.92	0.301268	0.262252
3.93	0.320625	0.281808
3.94	0.339871	0.301268
3.95	0.358998	0.320625
3.96	0.378	0.339871
3.97	0.396868	0.358998
3.98	0.415595	0.378
3.99	0.434174	0.396868
4	0.452597	0.415595
4.01	0.470857	0.434174
4.02	0.488947	0.452597
4.03	0.506859	0.470857
4.04	0.524587	0.488947
4.05	0.542123	0.506859
4.06	0.55946	0.524587
4.07	0.576592	0.542123
4.08	0.593512	0.55946
4.09	0.610212	0.576592
4.1	0.626686	0.593512
4.11	0.642929	0.610212
4.12	0.658932	0.626686
4.13	0.67469	0.642929
4.14	0.690196	0.658932
4.15	0.705445	0.67469
4.16	0.720429	0.690196
4.17	0.735144	0.705445
4.18	0.749583	0.720429
4.19	0.76374	0.735144
4.2	0.777609	0.749583
4.21	0.791186	0.76374
4.22	0.804464	0.777609
4.23	0.817438	0.791186
4.24	0.830103	0.804464
4.25	0.842453	0.817438
4.26	0.854484	0.830103
4.27	0.866192	0.842453
4.28	0.87757	0.854484
4.29	0.888614	0.866192
4.3	0.89932	0.87757
4.31	0.909684	0.888614
4.32	0.919701	0.89932
4.33	0.929367	0.909684
4.34	0.938679	0.919701
4.35	0.947631	0.929367
4.36	0.956221	0.938679
4.37	0.964445	0.947631
4.38	0.9723	0.956221
4.39	0.979782	0.964445
4.4	0.986888	0.9723
4.41	0.993615	0.979782
4.42	0.999961	0.986888
4.43	1.00592	0.993615
4.44	1.0115	0.999961
4.45	1.01668	1.00592
4.46	1.02148	1.0115
4.47	1.02588	1.01668
4.48	1.02988	1.02148
4.49	1.03349	1.02588
4.5	1.0367	1.02988
4.51	1.0395	1.03349
4.52	1.04191	1.0367
4.53	1.04391	1.0395
4.54	1.04551	1.04191
4.55	1.04671	1.04391
4.56	1.0475	1.04551
4.57	1.04788	1.04671
4.58	1.04786	1.0475
4.59	1.04743	1.04788
4.6	1.0466	1.04786
4.61	1.04536	1.04743
4.62	1.04371	1.0466
4.63	1.04166	1.04536
4.64	1.0392	1.04371
4.65	1.03634	1.04166
4.66	1.03308	1.0392
4.67	1.02941	1.03634
4.68	1.02534	1.03308
4.69	1.02088	1.02941
4.7	1.01601	1.02534
4.71	1.01075	1.02088
4.72	1.0051	1.01601
4.73	0.999054	1.01075
4.74	0.992618	1.0051
4.75	0.985795	0.999054
4.76	0.978586	0.992618
4.77	0.970995	0.985795
4.78	0.963025	0.978586
4.79	0.954678	0.970995
4.8	0.945958	0.963025
4.81	0.936868	0.954678
4.82	0.927411	0.945958
4.83	0.91759	0.936868
4.84	0.907411	0.927411
4.85	0.896876	0.91759
4.86	0.885989	0.907411
4.87	0.874755	0.896876
4.88	0.863178	0.885989
4.89	0.851262	0.874755
4.9	0.839012	0.863178
4.91	0.826432	0.851262
4.92	0.813528	0.839012
4.93	0.800304	0.826432
4.94	0.786766	0.813528
4.95	0.772918	0.800304
4.96	0.758766	0.786766
4.97	0.744316	0.772918
4.98	0.729573	0.758766
4.99	0.714542	0.744316
5	0.69923	0.729573
5.01	0.683643	0.714542
5.02	0.667785	0.69923
5.03	0.651665	0.683643
5.04	0.635288	0.667785
5.05	0.61866	0.651665
5.06	0.601787	0.635288
5.07	0.584677	0.61866
5.08	0.567336	0.601787
5.09	0.549771	0.584677
5.1	0.531988	0.567336
5.11	0.513995	0.549771
5.12	0.495799	0.531988
5.13	0.477406	0.513995
5.14	0.458824	0.495799
5.15	0.44006	0.477406
5.16	0.421122	0.458824
5.17	0.402017	0.44006
5.18	0.382752	0.421122
5.19	0.363335	0.402017
5.2	0.343774	0.382752
5.21	0.324076	0.363335
5.22	0.304249	0.343774
5.23	0.284301	0.324076
5.24	0.264239	0.304249
5.25	0.244072	0.284301
5.26	0.223808	0.264239
5.27	0.203454	0.244072
5.28	0.183018	0.223808
5.29	0.162509	0.203454
5.3	0.141935	0.183018
5.31	0.121303	0.162509
5.32	0.100623	0.141935
5.33	0.0799011	0.121303
5.34	0.0591468	0.100623
5.35	0.0383678	0.0799011
5.36	0.0175726	0.0591468
5.37	-0.00323078	0.0383678
5.38	-0.024034	0.0175726
5.39	-0.0448289	-0.00323078
5.4	-0.0656072	-0.024034
5.41	-0.0863607	-0.0448289
5.42	-0.107081	-0.0656072
5.43	-0.12776	-0.0863607
5.44	-0.14839	-0.107081
5.45	-0.168962	-0.12776
5.46	-0.189468	-0.14839
5.47	-0.2099	-0.168962
5.48	-0.23025	-0.189468
5.49	-0.25051	-0.2099
5.5	-0.270672	-0.23025
5.51	-0.290727	-0.25051
5.52	-0.310669	-0.270672
5.53	-0.330488	-0.290727
5.54	-0.350177	-0.310669
5.55	-0.369728	-0.330488
5.56	-0.389133	-0.350177
5.57	-0.408385	-0.369728
5.58	-0.427475	-0.389133
5.59	-0.446397	-0.408385
5.6	-0.465143	-0.427475
5.61	-0.483705	-0.446397
5.62	-0.502075	-0.465143
5.63	-0.520247	-0.483705
5.64	-0.538214	-0.502075
5.65	-0.555967	-0.520247
5.66	-0.5735	-0.538214
5.67	-0.590806	-0.555967
5.68	-0.607877	-0.5735
5.69	-0.624708	-0.590806
5.7	-0.641291	-0.607877
5.71	-0.65762	-0.624708
5.72	-0.673688	-0.641291
5.73	-0.689488	-0.65762
5.74	-0.705015	-0.673688
5.75	-0.720262	-0.689488
5.76	-0.735222	-0.705015
5.77	-0.749891	-0.720262
5.78	-0.764261	-0.735222
5.79	-0.778328	-0.749891
5.8	-0.792085	-0.764261
5.81	-0.805527	-0.778328
5.82	-0.818649	-0.792085
5.83	-0.831445	-0.805527
5.84	-0.843909	-0.818649
5.85	-0.856038	-0.831445
5.86	-0.867826	-0.843909
5.87	-0.879268	-0.856038
5.88	-0.890359	-0.867826
5.89	-0.901096	-0.879268
5.9	-0.911474	-0.890359
5.91	-0.921487	-0.901096
5.92	-0.931134	-0.911474
5.93	-0.940409	-0.921487
5.94	-0.949308	-0.931134
5.95	-0.957829	-0.940409
5.96	-0.965967	-0.949308
5.97	-0.973719	-0.957829
5.98	-0.981082	-0.965967
5.99	-0.988053	-0.973719
6	-0.99463	-0.981082
6.01	-1.00081	-0.988053
6.02	-1.00659	-0.99463
6.03	-1.01196	-1.00081
6.04	-1.01693	-1.00659
6.05	-1.0215	-1.01196
6.06	-1.02565	-1.01693
6.07	-1.0294	-1.0215
6.08	-1.03273	-1.02565
6.09	-1.03565	-1.0294
6.1	-1.03815	-1.03273
6.11	-1.04024	-1.03565
6.12	-1.04191	-1.03815
6.13	-1.04316	-1.04024
6.14	-1.04399	-1.04191
6.15	-1.04441	-1.04316
6.16	-1.0444	-1.04399
6.17	-1.04398	-1.04441
6.18	-1.04313	-1.0444
6.19	-1.04187	-1.04398
6.2	-1.04019	-1.04313
6.21	-1.03809	-1.04187
6.22	-1.03557	-1.04019
6.23	-1.03264	-1.03809
6.24	-1.02929	-1.03557
6.25	-1.02553	-1.03264
6.26	-1.02135	-1.02929
6.27	-1.01677	-1.02553
6.28	-1.01177	-1.02135
6.29	-1.00637	-1.01677
6.3	-1.00055	-1.01177
6.31	-0.994341	-1.00637
6.32	-0.987726	-1.00055
6.33	-0.980712	-0.994341
6.34	-0.973302	-0.987726
6.35	-0.9655	-0.980712
6.36	-0.957307	-0.973302
6.37	-0.948727	-0.9655
6.38	-0.939763	-0.957307
6.39	-0.930419	-0.948727
6.4	-0.920699	-0.939763
6.41	-0.910606	-0.930419
6.42	-0.900144	-0.920699
6.43	-0.889316	-0.910606
6.44	-0.878129	-0.900144
6.45	-0.866585	-0.889316
6.46	-0.854689	-0.878129
6.47	-0.842446	-0.866585
6.48	-0.829861	-0.854689
